Timestamp,GPS16_L1PR,GPS16_L2PR,GPS16_EAST,GPS16_NORTH,GPS16_UP,GPS22_L1PR,GPS22_L2PR,GPS22_EAST,GPS22_NORTH,GPS22_UP,GPS9_L1PR,GPS9_L2PR,GPS9_EAST,GPS9_NORTH,GPS9_UP,GPS4_L1PR,GPS4_L2PR,GPS4_EAST,GPS4_NORTH,GPS4_UP,GPS31_L1PR,GPS31_L2PR,GPS31_EAST,GPS31_NORTH,GPS31_UP,GPS26_L1PR,GPS26_L2PR,GPS26_EAST,GPS26_NORTH,GPS26_UP,GPS3_L1PR,GPS3_L2PR,GPS3_EAST,GPS3_NORTH,GPS3_UP,TRUTH_EAST,TRUTH_NORTH,TRUTH_UP
351576,19799945.2,19799945.45,558161.2187,-3053090.025,19679597.5,23698947.42,23698949.29,-11236298.22,-19475441.86,7868655.291,23068772.7,23068774.74,-15396711.36,14311781.74,9795406.766,20618493.34,20618495.05,-7294454.392,6205982.286,18397742.12,23354550.04,23354552.01,20866882.6,4956034.029,9549685.287,20926258.43,20926259.38,9580891.225,7700425.676,17087315.93,22524493.52,22524496.2,-14119978.83,-12926610.83,12100390.36,177.2733217,-18.8751023,418.9785612
351577,19799842.55,19799842.8,559134.4311,-3050180.708,19679921.15,23699495.16,23699497.06,-11235570.57,-19477461.55,7866418.581,23068194.07,23068196.08,-15395421.23,14310679.07,9797604.486,20618200.27,20618201.97,-7292979.573,6203788.335,18398718.63,23355052.86,23355054.78,20868641.15,4954333.943,9547962.667,20926670.02,20926670.96,9582400.173,7702392.644,17086078.74,22524993.25,22524995.97,-14119880.36,-12929271.41,12098619.31,187.99861,-53.44365349,418.7771017
351578,19799740.11,19799740.32,560107.8666,-3047271.489,19680244.43,23700039.61,23700041.42,-11234842.66,-19479480.97,7864181.749,23067612.74,23067614.6,-15394131.2,14309575.97,9799802.019,20617905.79,20617907.52,-7291504.949,6201594.064,18399694.84,23355560.53,23355562.46,20870399.42,4952633.561,9546239.95,20927084.47,20927085.37,9583909.288,7704359.262,17084841.28,22525489.26,22525491.97,-14119781.72,-12931931.8,12096847.98,193.5229474,-89.00127519,418.5081686
351579,19799638.06,19799638.22,561081.5253,-3044362.366,19680567.33,23700581.53,23700583.44,-11234114.52,-19481500.13,7861944.794,23067028.24,23067030.1,-15392841.27,14308472.43,9801999.366,20617609.83,20617611.6,-7290030.522,6199399.475,18400670.74,23356072.75,23356074.71,20872157.39,4950932.881,9544517.136,20927501.5,20927502.42,9585418.568,7706325.531,17083603.54,22525982.11,22525984.79,-14119682.89,-12934592,12095076.36,194.0047105,-124.8558696,418.0561795
351580,19799536.47,19799536.65,562055.4071,-3041453.34,19680889.86,23701121.58,23701123.41,-11233386.14,-19483519.02,7859707.717,23066440.31,23066442.18,-15391551.45,14307368.45,9804196.527,20617312.16,20617313.92,-7288556.292,6197204.565,18401646.35,23356589.35,23356591.37,20873915.08,4949231.905,9542794.225,20927920.84,20927921.77,9586928.016,7708291.45,17082365.52,22526472.29,22526475.02,-14119583.89,-12937252.02,12093304.45,189.5466815,-160.2140401,417.5729303
351581,19799435.18,19799435.43,563029.5121,-3038544.411,19681212.01,23701660.29,23701662.19,-11232657.51,-19485537.65,7857470.518,23065848.29,23065850.2,-15390261.72,14306264.03,9806393.501,20617012.39,20617014.15,-7287082.258,6195009.337,18402621.67,23357110.07,23357112.1,20875672.48,4947530.632,9541071.217,20928341.92,20928342.86,9588437.63,7710257.02,17081127.22,22526960.09,22526962.84,-14119484.71,-12939911.84,12091532.26,180.1528566,-194.3188578,417.1528143
351582,19799334.63,19799334.8,564003.8404,-3035635.579,19681533.79,23702198.48,23702200.32,-11231928.63,-19487556.01,7855233.196,23065252.18,23065254.06,-15388972.1,14305159.18,9808590.288,20616710.63,20616712.41,-7285608.421,6192813.789,18403596.68,23357634.49,23357636.52,20877429.59,4945829.063,9539348.112,20928764.54,20928765.56,9589947.41,7712222.24,17079888.64,22527446.3,22527449.03,-14119385.36,-12942571.48,12089759.78,166.2246658,-226.5082088,416.6164673
351583,19799234.7,19799234.88,564978.3918,-3032726.844,19681855.2,23702736.73,23702738.67,-11231199.52,-19489574.11,7852995.753,23064651.76,23064653.68,-15387682.59,14304053.89,9810786.889,20616406.77,20616408.54,-7284134.78,6190617.922,18404571.39,23358162.08,23358164.17,20879186.41,4944127.197,9537624.91,20929188.23,20929189.31,9591457.357,7714187.111,17078649.78,22527931.37,22527934.08,-14119285.82,-12945230.92,12087987.01,148.1187031,-256.184323,416.0370684
351584,19799135.39,19799135.55,565953.1665,-3029818.206,19682176.23,23703275.69,23703277.75,-11230470.16,-19491591.94,7850758.188,23064046.99,23064048.92,-15386393.17,14302948.17,9812983.304,20616100.69,20616102.44,-7282661.336,6188421.736,18405545.81,23358692.35,23358694.41,20880942.94,4942425.035,9535901.61,20929612.55,20929613.67,9592967.47,7716151.633,17077410.64,22528415.87,22528418.53,-14119186.11,-12947890.18,12086213.96,126.3097654,-282.8314226,415.6028821
351585,19799036.41,19799036.59,566928.1644,-3026909.666,19682496.88,23703816.01,23703818.17,-11229740.56,-19493609.51,7848520.501,23063437.83,23063439.78,-15385103.86,14301842,9815179.532,20615792.1,20615793.87,-7281188.088,6186225.231,18406519.93,23359224.57,23359226.63,20882699.18,4940722.576,9534178.214,20930036.72,20930037.9,9594477.75,7718115.805,17076171.23,22528900.28,22528902.9,-14119086.22,-12950549.25,12084440.62,101.326787,-305.8613363,415.6927941
351586,19798938.12,19798938.35,567903.3856,-3024001.223,19682817.17,23704358.36,23704360.53,-11229010.71,-19495626.81,7846282.693,23062824.46,23062826.37,-15383814.65,14300735.41,9817375.573,20615481.39,20615483.17,-7279715.037,6184028.407,18407493.74,23359758.2,23359760.29,20884455.13,4939019.821,9532454.721,20930460.57,20930461.78,9595988.196,7720079.627,17074931.53,22529385.4,22529388.04,-14118986.16,-12953208.13,12082666.99,73.75647625,-324.8716886,415.8733809
351587,19798840.78,19798840.98,568878.8301,-3021092.877,19683137.07,23704903.2,23704905.32,-11228280.62,-19497643.84,7844044.762,23062207.39,23062209.26,-15382525.54,14299628.37,9819571.427,20615168.98,20615170.74,-7278242.182,6181831.264,18408467.26,23360292.73,23360294.83,20886210.8,4937316.77,9530731.131,20930883.96,20930885.24,9597498.809,7722043.099,17073691.56,22529871.72,22529874.43,-14118885.91,-12955866.82,12080893.08,44.28600623,-339.8407325,415.9487469
351588,19798744.29,19798744.48,569854.4979,-3018184.629,19683456.61,23705450.79,23705452.97,-11227550.29,-19499660.61,7841806.71,23061586.92,23061588.71,-15381236.54,14298520.9,9821767.095,20614854.99,20614856.66,-7276769.525,6179633.802,18409440.48,23360827.7,23360829.78,20887966.17,4935613.423,9529007.444,20931306.63,20931307.91,9599009.588,7724006.222,17072451.31,22530359.68,22530362.45,-14118785.49,-12958525.32,12079118.88,13.44221195,-350.6713622,416.0201912
351589,19798648.43,19798648.71,570830.389,-3015276.479,19683775.77,23706001.39,23706003.55,-11226819.72,-19501677.11,7839568.537,23060963.26,23060965.07,-15379947.64,14297412.99,9823962.575,20614539.42,20614541.06,-7275297.064,6177436.021,18410413.4,23361362.44,23361364.55,20889721.26,4933909.779,9527283.66,20931728.18,20931729.42,9600520.533,7725968.995,17071210.78,22530849.5,22530852.17,-14118684.89,-12961183.63,12077344.39,-18.22539878,-357.3150288,416.152782
351590,19798553.71,19798553.98,571806.5035,-3012368.426,19684094.55,23706555.27,23706557.37,-11226088.9,-19503693.35,7837330.242,23060337,23060338.81,-15378658.84,14296304.65,9826157.869,20614222.92,20614224.55,-7273824.799,6175237.922,18411386.03,23361896.79,23361898.92,20891476.06,4932205.839,9525559.779,20932148.71,20932149.96,9602031.645,7727931.418,17069969.97,22531341.68,22531344.41,-14118584.11,-12963841.75,12075569.62,-50.28660501,-359.843657,415.9533633
351591,19798459.8,19798459.98,572782.8413,-3009460.471,19684412.96,23707112.66,23707114.81,-11225357.84,-19505709.32,7835091.826,23059708.34,23059710.12,-15377370.14,14295195.87,9828352.976,20613905.33,20613906.97,-7272352.731,6173039.504,18412358.35,23362430.23,23362432.36,20893230.57,4930501.604,9523835.801,20932567.79,20932569.02,9603542.923,7729893.491,17068728.89,22531836.4,22531839.14,-14118483.16,-12966499.68,12073794.56,-82.19564431,-358.2381396,415.6974193
351592,19798366.56,19798366.69,573759.4024,-3006552.614,19684731,23707673.63,23707675.86,-11224626.53,-19507725.02,7832853.288,23059077.59,23059079.34,-15376081.55,14294086.65,9830547.896,20613586.81,20613588.44,-7270880.86,6170840.767,18413330.37,23362962.19,23362964.31,20894984.78,4928797.072,9522111.725,20932985.09,20932986.29,9605054.367,7731855.214,17067487.52,22532333.9,22532336.59,-14118382.02,-12969157.42,12072019.21,-113.4364643,-352.5578349,415.4538148
351593,19798273.96,19798274.03,574736.187,-3003644.855,19685048.66,23708238.41,23708240.57,-11223894.98,-19509740.46,7830614.63,23058445.2,23058446.94,-15374793.05,14292977,9832742.629,20613267.62,20613269.25,-7269409.186,6168641.711,18414302.1,23363492.3,23363494.43,20896738.71,4927092.245,9520387.553,20933400.52,20933401.7,9606565.977,7733816.587,17066245.88,22532834.39,22532836.99,-14118280.71,-12971814.97,12070243.58,-143.5195356,-343.0168379,415.2623633
351594,19798181.9,19798181.95,575713.195,-3000737.194,19685365.95,23708806.84,23708808.83,-11223163.19,-19511755.63,7828375.85,23057811.59,23057813.31,-15373504.67,14291866.91,9834937.174,20612947.89,20612949.6,-7267937.709,6166442.338,18415273.53,23364020.21,23364022.32,20898492.35,4925387.122,9518663.284,20933813.88,20933815.04,9608077.754,7735777.611,17065003.96,22533337.99,22533340.53,-14118179.22,-12974472.33,12068467.66,-172.0039167,-329.7417231,415.0573742
351595,19798090.37,19798090.52,576690.4263,-2997829.631,19685682.86,23709379.19,23709381.3,-11222431.16,-19513770.54,7826136.949,23057177.24,23057178.93,-15372216.38,14290756.38,9837131.533,20612627.92,20612629.63,-7266466.428,6164242.645,18416244.65,23364545.56,23364547.66,20900245.71,4923681.703,9516938.918,20934225.03,20934226.2,9609589.697,7737738.284,17063761.76,22533844.95,22533847.44,-14118077.55,-12977129.51,12066691.46,-198.424498,-312.9925784,414.9626234
351596,19797999.13,19797999.25,577667.8812,-2994922.166,19685999.4,23709955.23,23709957.36,-11221698.88,-19515785.18,7823897.927,23056542.47,23056544.12,-15370928.2,14289645.42,9839325.704,20612307.7,20612309.37,-7264995.344,6162042.634,18417215.48,23365067.99,23365070.07,20901998.77,4921975.989,9515214.455,20934633.76,20934634.95,9611101.806,7739698.607,17062519.28,22534355.2,22534357.55,-14117975.7,-12979786.49,12064914.97,-222.3638166,-293.0342461,415.1584559
351597,19797908.53,19797908.7,578645.5594,-2992014.8,19686315.57,23710534.9,23710537.06,-11220966.35,-19517799.55,7821658.784,23055907.87,23055909.45,-15369640.12,14288534.02,9841519.688,20611987.85,20611989.49,-7263524.457,6159842.305,18418186.01,23365587.55,23365589.6,20903751.54,4920269.978,9513489.895,20935040.49,20935041.66,9612614.081,7741658.579,17061276.52,22534868.89,22534871.11,-14117873.68,-12982443.28,12063138.19,-243.6454455,-270.352269,415.1552529
351598,19797818.35,19797818.37,579623.4612,-2989107.531,19686631.36,23711118.01,23711120.17,-11220233.59,-19519813.66,7819419.52,23055273.74,23055275.32,-15368352.14,14287422.18,9843713.485,20611668.34,20611669.97,-7262053.767,6157641.658,18419156.24,23366103.93,23366105.94,20905504.02,4918563.673,9511765.237,20935445,20935446.15,9614126.523,7743618.202,17060033.49,22535385.86,22535388.08,-14117771.47,-12985099.89,12061361.13,-261.9501687,-245.1756316,415.1784023
351599,19797728.65,19797728.68,580601.5864,-2986200.362,19686946.78,23711704.62,23711706.88,-11219500.58,-19521827.5,7817180.135,23054640.57,23054642.14,-15367064.27,14286309.91,9845907.094,20611349.59,20611351.23,-7260583.273,6155440.692,18420126.17,23366616.96,23366618.96,20907256.21,4916857.071,9510040.483,20935847.38,20935848.5,9615639.13,7745577.474,17058790.17,22535906.37,22535908.6,-14117669.09,-12987756.3,12059583.78,-276.9322428,-217.7808898,415.1457114
351600,19797639.16,19797639.26,581579.9352,-2983293.29,19687261.82,23712294.25,23712296.56,-11218767.33,-19523841.08,7814940.63,23054008.54,23054010.13,-15365776.5,14285197.2,9848100.516,20611031.6,20611033.16,-7259112.977,6153239.409,18421095.8,23367126.56,23367128.56,20909008.12,4915150.175,9508315.632,20936247.55,20936248.67,9617151.904,7747536.396,17057546.58,22536430.01,22536432.27,-14117566.53,-12990412.52,12057806.15,-288.4661307,-188.637037,415.0585941
351601,19797549.83,19797549.94,582558.5075,-2980386.318,19687576.49,23712886.82,23712889.24,-11218033.83,-19525854.39,7812701.004,23053378.19,23053379.73,-15364488.84,14284084.06,9850293.75,20610714.54,20610716.02,-7257642.877,6151037.807,18422065.13,23367632.45,23367634.47,20910759.73,4913442.983,9506590.684,20936645.48,20936646.65,9618664.843,7749494.967,17056302.71,22536956.93,22536959.21,-14117463.79,-12993068.56,12056028.23,-296.1814412,-158.0650234,415.0558925
351602,19797460.69,19797460.84,583537.3033,-2977479.443,19687890.79,23713481.99,23713484.53,-11217300.09,-19527867.43,7810461.257,23052749.98,23052751.39,-15363201.27,14282970.48,9852486.797,20610398.76,20610400.15,-7256172.975,6148835.887,18423034.17,23368134.61,23368136.62,20912511.06,4911735.495,9504865.639,20937041.36,20937042.5,9620177.949,7751453.188,17055058.57,22537486.93,22537489.15,-14117360.88,-12995724.4,12054250.03,-299.9312805,-126.5528108,414.8939743
351603,19797371.8,19797372,584516.3226,-2974572.668,19688204.71,23714079.67,23714082.23,-11216566.11,-19529880.21,7808221.39,23052124.25,23052125.76,-15361913.81,14281856.47,9854679.656,20610084.39,20610085.89,-7254703.269,6146633.649,18424002.9,23368633.08,23368635.13,20914262.09,4910027.713,9503140.496,20937435.38,20937436.52,9621691.22,7753411.059,17053814.14,22538019.92,22538022.15,-14117257.78,-12998380.06,12052471.54,-299.5788961,-94.56535069,414.6602378
351604,19797282.67,19797282.92,585495.5656,-2971665.991,19688518.26,23714679.28,23714681.82,-11215831.88,-19531892.72,7805981.402,23051501.35,23051502.75,-15360626.46,14280742.01,9856872.328,20609771.45,20609772.98,-7253233.76,6144431.093,18424971.33,23369127.74,23369129.77,20916012.84,4908319.635,9501415.257,20937827.37,20937828.52,9623204.658,7755368.579,17052569.44,22538555.45,22538557.68,-14117154.51,-13001035.52,12050692.76,-295.0067275,-62.59675602,414.6278733
351605,19797193.48,19797193.74,586475.0321,-2968759.414,19688831.43,23715280.43,23715283,-11215097.41,-19533904.97,7803741.294,23050881.61,23050883.04,-15359339.2,14279627.13,9859064.812,20609460.26,20609461.85,-7251764.449,6142228.219,18425939.47,23369618.71,23369620.72,20917763.29,4906611.262,9499689.921,20938217.68,20938218.81,9624718.261,7757325.749,17051324.46,22539093.4,22539095.65,-14117051.05,-13003690.79,12048913.7,-286.0896483,-31.250952,414.607858
351606,19797104.03,19797104.25,587454.7223,-2965852.935,19689144.23,23715882.5,23715885.15,-11214362.69,-19535916.95,7801501.066,23050265.44,23050267.03,-15358052.05,14278511.8,9861257.108,20609150.99,20609152.51,-7250295.334,6140025.028,18426907.3,23370106.04,23370108.03,20919513.46,4904902.594,9497964.488,20938606.46,20938607.64,9626232.031,7759282.567,17050079.2,22539633.37,22539635.67,-14116947.42,-13006345.88,12047134.36,-272.9217009,-1.114162455,414.5851429
351607,19797014.25,19797014.47,588434.6361,-2962946.555,19689456.65,23716485.14,23716487.72,-11213627.73,-19537928.66,7799260.718,23049653.1,23049654.52,-15356765.01,14277396.04,9863449.216,20608843.71,20608845.2,-7248826.416,6137821.518,18427874.84,23370590.04,23370592.04,20921263.33,4903193.632,9496238.958,20938994.03,20938995.22,9627745.966,7761239.035,17048833.66,22540174.89,22540177.34,-14116843.61,-13009000.77,12045354.72,-255.6513501,27.35399507,414.5815247
351608,19796924.11,19796924.29,589414.7735,-2960040.274,19689768.7,23717087.81,23717090.42,-11212892.53,-19539940.11,7797020.249,23049044.8,23049046.22,-15355478.06,14276279.85,9865641.136,20608538.54,20608540.11,-7247357.696,6135617.691,18428842.07,23371070.97,23371072.96,20923012.92,4901484.374,9494513.331,20939380.65,20939381.84,9629260.067,7763195.153,17047587.85,22540717.7,22540720.22,-14116739.62,-13011655.47,12043574.81,-234.3062945,53.40702177,414.6606285
351609,19796833.7,19796833.93,590395.1346,-2957134.093,19690080.38,23717689.9,23717692.6,-11212157.08,-19541951.29,7794779.66,23048440.86,23048442.15,-15354191.22,14275163.21,9867832.869,20608235.84,20608237.32,-7245889.172,6133413.547,18429809.01,23371549.4,23371551.32,20924762.21,4899774.821,9492787.607,20939766.89,20939768.04,9630774.334,7765150.919,17046341.76,22541261.32,22541263.96,-14116635.45,-13014309.99,12041794.61,-209.4062381,76.67070606,414.5248537
351610,19796742.15,19796742.35,591375.7194,-2954228.011,19690391.69,23718290.5,23718293.21,-11211421.39,-19543962.2,7792538.952,23047841.06,23047842.4,-15352904.49,14274046.15,9870024.414,20607934.75,20607936.23,-7244420.846,6131209.085,18430775.65,23372025.36,23372027.26,20926511.22,4898064.974,9491061.786,20940152.44,20940153.58,9632288.767,7767106.335,17045095.39,22541804.7,22541807.33,-14116531.11,-13016964.31,12040014.12,-181.1510017,96.36980118,415.1740246
351611,19796649.16,19796649.27,592356.5279,-2951322.028,19690702.61,23718888.63,23718891.25,-11210685.46,-19545972.85,7790298.123,23047245.31,23047246.63,-15351617.85,14272928.64,9872215.77,20607635.27,20607636.71,-7242952.717,6129004.305,18431741.98,23372499.35,23372501.24,20928259.94,4896354.832,9489335.868,20940537.71,20940538.88,9633803.366,7769061.4,17043848.74,22542346.91,22542349.53,-14116426.58,-13019618.44,12038233.35,-150.1110117,111.7772037,416.5614444
351612,19796554.93,19796555.09,593337.5601,-2948416.145,19691013.17,23719483.86,23719486.48,-11209949.28,-19547983.23,7788057.174,23046653.33,23046654.64,-15350331.33,14271810.7,9874406.939,20607337.24,20607338.67,-7241484.784,6126799.208,18432708.02,23372972.36,23372974.25,20930008.36,4894644.395,9487609.853,20940923.24,20940924.36,9635318.13,7771016.114,17042601.81,22542887.54,22542890.13,-14116321.88,-13022272.39,12036452.29,-117.1990894,122.8607034,418.6081451
351613,19796459.71,19796459.83,594318.816,-2945510.361,19691323.35,23720075.73,23720078.35,-11209212.86,-19549993.35,7785816.106,23046064.87,23046066.27,-15349044.9,14270692.33,9876597.919,20607040.69,20607042.2,-7240017.049,6124593.793,18433673.76,23373445.09,23373446.97,20931756.5,4892933.664,9485883.741,20941309.7,20941310.75,9636833.06,7772970.477,17041354.61,22543426.15,22543428.76,-14116216.99,-13024926.14,12034670.95,-83.14104689,129.2650607,421.0854607
351614,19796363.65,19796363.75,595300.2957,-2942604.677,19691633.16,23720663.94,23720666.54,-11208476.19,-19552003.19,7783574.917,23045479.51,23045481.02,-15347758.58,14269573.52,9878788.711,20606745.5,20606746.98,-7238549.512,6122388.061,18434639.2,23373918.23,23373920.1,20933504.34,4891222.638,9484157.533,20941697.51,20941698.52,9638348.156,7774924.489,17040107.13,22543962.29,22543964.9,-14116111.93,-13027579.7,12032889.32,-48.55266695,131.0258034,423.7759442
351615,19796266.84,19796266.94,596281.9992,-2939699.092,19691942.59,23721248.27,23721250.86,-11207739.28,-19554012.78,7781333.61,23044896.91,23044898.34,-15346472.36,14268454.27,9880979.316,20606451.64,20606453.03,-7237082.171,6120182.012,18435604.34,23374392.43,23374394.3,20935251.9,4889511.317,9482431.227,20942087,20942088.03,9639863.418,7776878.149,17038859.37,22544495.68,22544498.22,-14116006.69,-13030233.07,12031107.41,-14.13465901,128.1260348,426.712586
